dataset,kir,seed,comparison_method,gold_type,transition,count,rate,denominator
stackoverflow,0.25,123,random_partition,oos,comparison_only_correct,19,0.004222222222222222,4500
stackoverflow,0.25,123,random_partition,oos,both_incorrect,142,0.03155555555555556,4500
stackoverflow,0.25,123,mogb_minilm,known,both_correct,603,0.402,1500
stackoverflow,0.25,123,mogb_minilm,known,trainable_only_correct,660,0.44,1500
stackoverflow,0.25,123,mogb_minilm,known,comparison_only_correct,0,0.0,1500
stackoverflow,0.25,123,mogb_minilm,known,both_incorrect,237,0.158,1500
stackoverflow,0.25,123,mogb_minilm,oos,both_correct,4312,0.9582222222222222,4500
stackoverflow,0.25,123,mogb_minilm,oos,trainable_only_correct,27,0.006,4500
stackoverflow,0.25,123,mogb_minilm,oos,comparison_only_correct,148,0.03288888888888889,4500
stackoverflow,0.25,123,mogb_minilm,oos,both_incorrect,13,0.0028888888888888888,4500
stackoverflow,0.25,123,mogb_partition_ours_boundary,known,both_correct,976,0.6506666666666666,1500
stackoverflow,0.25,123,mogb_partition_ours_boundary,known,trainable_only_correct,287,0.19133333333333333,1500
stackoverflow,0.25,123,mogb_partition_ours_boundary,known,comparison_only_correct,7,0.004666666666666667,1500
stackoverflow,0.25,123,mogb_partition_ours_boundary,known,both_incorrect,230,0.15333333333333332,1500
stackoverflow,0.25,123,mogb_partition_ours_boundary,oos,both_correct,4277,0.9504444444444444,4500
stackoverflow,0.25,123,mogb_partition_ours_boundary,oos,trainable_only_correct,62,0.013777777777777778,4500
stackoverflow,0.25,123,mogb_partition_ours_boundary,oos,comparison_only_correct,130,0.028888888888888888,4500
stackoverflow,0.25,123,mogb_partition_ours_boundary,oos,both_incorrect,31,0.006888888888888889,4500
stackoverflow,0.25,123,ours_partition_mogb_boundary,known,both_correct,734,0.48933333333333334,1500
stackoverflow,0.25,123,ours_partition_mogb_boundary,known,trainable_only_correct,529,0.3526666666666667,1500
stackoverflow,0.25,123,ours_partition_mogb_boundary,known,comparison_only_correct,38,0.025333333333333333,1500
stackoverflow,0.25,123,ours_partition_mogb_boundary,known,both_incorrect,199,0.13266666666666665,1500
stackoverflow,0.25,123,ours_partition_mogb_boundary,oos,both_correct,4039,0.8975555555555556,4500
stackoverflow,0.25,123,ours_partition_mogb_boundary,oos,trainable_only_correct,300,0.06666666666666667,4500
stackoverflow,0.25,123,ours_partition_mogb_boundary,oos,comparison_only_correct,115,0.025555555555555557,4500
stackoverflow,0.25,123,ours_partition_mogb_boundary,oos,both_incorrect,46,0.010222222222222223,4500
stackoverflow,0.5,13,single_centroid,known,both_correct,2469,0.823,3000
stackoverflow,0.5,13,single_centroid,known,trainable_only_correct,59,0.019666666666666666,3000
stackoverflow,0.5,13,single_centroid,known,comparison_only_correct,177,0.059,3000
stackoverflow,0.5,13,single_centroid,known,both_incorrect,295,0.09833333333333333,3000
stackoverflow,0.5,13,single_centroid,oos,both_correct,1700,0.5666666666666667,3000
stackoverflow,0.5,13,single_centroid,oos,trainable_only_correct,901,0.30033333333333334,3000
stackoverflow,0.5,13,single_centroid,oos,comparison_only_correct,89,0.029666666666666668,3000
stackoverflow,0.5,13,single_centroid,oos,both_incorrect,310,0.10333333333333333,3000
stackoverflow,0.5,13,fixed_k2,known,both_correct,2371,0.7903333333333333,3000
stackoverflow,0.5,13,fixed_k2,known,trainable_only_correct,157,0.052333333333333336,3000
stackoverflow,0.5,13,fixed_k2,known,comparison_only_correct,274,0.09133333333333334,3000
stackoverflow,0.5,13,fixed_k2,known,both_incorrect,198,0.066,3000
stackoverflow,0.5,13,fixed_k2,oos,both_correct,1307,0.43566666666666665,3000
stackoverflow,0.5,13,fixed_k2,oos,trainable_only_correct,1294,0.43133333333333335,3000
stackoverflow,0.5,13,fixed_k2,oos,comparison_only_correct,73,0.024333333333333332,3000
stackoverflow,0.5,13,fixed_k2,oos,both_incorrect,326,0.10866666666666666,3000
stackoverflow,0.5,13,random_partition,known,both_correct,2473,0.8243333333333334,3000
stackoverflow,0.5,13,random_partition,known,trainable_only_correct,55,0.018333333333333333,3000
stackoverflow,0.5,13,random_partition,known,comparison_only_correct,184,0.06133333333333333,3000
stackoverflow,0.5,13,random_partition,known,both_incorrect,288,0.096,3000
stackoverflow,0.5,13,random_partition,oos,both_correct,1668,0.556,3000
stackoverflow,0.5,13,random_partition,oos,trainable_only_correct,933,0.311,3000
stackoverflow,0.5,13,random_partition,oos,comparison_only_correct,85,0.028333333333333332,3000
stackoverflow,0.5,13,random_partition,oos,both_incorrect,314,0.10466666666666667,3000
stackoverflow,0.5,13,mogb_minilm,known,both_correct,868,0.28933333333333333,3000
stackoverflow,0.5,13,mogb_minilm,known,trainable_only_correct,1660,0.5533333333333333,3000
stackoverflow,0.5,13,mogb_minilm,known,comparison_only_correct,1,0.0003333333333333333,3000
stackoverflow,0.5,13,mogb_minilm,known,both_incorrect,471,0.157,3000
stackoverflow,0.5,13,mogb_minilm,oos,both_correct,2600,0.8666666666666667,3000
stackoverflow,0.5,13,mogb_minilm,oos,trainable_only_correct,1,0.0003333333333333333,3000
stackoverflow,0.5,13,mogb_minilm,oos,comparison_only_correct,368,0.12266666666666666,3000
stackoverflow,0.5,13,mogb_minilm,oos,both_incorrect,31,0.010333333333333333,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,known,both_correct,1636,0.5453333333333333,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,known,trainable_only_correct,892,0.29733333333333334,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,known,comparison_only_correct,4,0.0013333333333333333,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,known,both_incorrect,468,0.156,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,oos,both_correct,2600,0.8666666666666667,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,oos,trainable_only_correct,1,0.0003333333333333333,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,oos,comparison_only_correct,322,0.10733333333333334,3000
stackoverflow,0.5,13,mogb_partition_ours_boundary,oos,both_incorrect,77,0.025666666666666667,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,known,both_correct,1578,0.526,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,known,trainable_only_correct,950,0.31666666666666665,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,known,comparison_only_correct,98,0.03266666666666666,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,known,both_incorrect,374,0.12466666666666666,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,oos,both_correct,2227,0.7423333333333333,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,oos,trainable_only_correct,374,0.12466666666666666,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,oos,comparison_only_correct,222,0.074,3000
stackoverflow,0.5,13,ours_partition_mogb_boundary,oos,both_incorrect,177,0.059,3000
stackoverflow,0.5,42,single_centroid,known,both_correct,2429,0.8096666666666666,3000
stackoverflow,0.5,42,single_centroid,known,trainable_only_correct,76,0.025333333333333333,3000
stackoverflow,0.5,42,single_centroid,known,comparison_only_correct,216,0.072,3000
stackoverflow,0.5,42,single_centroid,known,both_incorrect,279,0.093,3000
stackoverflow,0.5,42,single_centroid,oos,both_correct,2158,0.7193333333333334,3000
stackoverflow,0.5,42,single_centroid,oos,trainable_only_correct,563,0.18766666666666668,3000
stackoverflow,0.5,42,single_centroid,oos,comparison_only_correct,63,0.021,3000
stackoverflow,0.5,42,single_centroid,oos,both_incorrect,216,0.072,3000
stackoverflow,0.5,42,fixed_k2,known,both_correct,2308,0.7693333333333333,3000
stackoverflow,0.5,42,fixed_k2,known,trainable_only_correct,197,0.06566666666666666,3000
stackoverflow,0.5,42,fixed_k2,known,comparison_only_correct,299,0.09966666666666667,3000
stackoverflow,0.5,42,fixed_k2,known,both_incorrect,196,0.06533333333333333,3000
stackoverflow,0.5,42,fixed_k2,oos,both_correct,1556,0.5186666666666667,3000
stackoverflow,0.5,42,fixed_k2,oos,trainable_only_correct,1165,0.3883333333333333,3000
stackoverflow,0.5,42,fixed_k2,oos,comparison_only_correct,32,0.010666666666666666,3000
stackoverflow,0.5,42,fixed_k2,oos,both_incorrect,247,0.08233333333333333,3000
stackoverflow,0.5,42,random_partition,known,both_correct,2434,0.8113333333333334,3000
stackoverflow,0.5,42,random_partition,known,trainable_only_correct,71,0.023666666666666666,3000
stackoverflow,0.5,42,random_partition,known,comparison_only_correct,231,0.077,3000
stackoverflow,0.5,42,random_partition,known,both_incorrect,264,0.088,3000
stackoverflow,0.5,42,random_partition,oos,both_correct,2123,0.7076666666666667,3000
stackoverflow,0.5,42,random_partition,oos,trainable_only_correct,598,0.19933333333333333,3000
stackoverflow,0.5,42,random_partition,oos,comparison_only_correct,59,0.019666666666666666,3000
stackoverflow,0.5,42,random_partition,oos,both_incorrect,220,0.07333333333333333,3000
stackoverflow,0.5,42,mogb_minilm,known,both_correct,844,0.2813333333333333,3000
stackoverflow,0.5,42,mogb_minilm,known,trainable_only_correct,1661,0.5536666666666666,3000
stackoverflow,0.5,42,mogb_minilm,known,comparison_only_correct,0,0.0,3000
stackoverflow,0.5,42,mogb_minilm,known,both_incorrect,495,0.165,3000
stackoverflow,0.5,42,mogb_minilm,oos,both_correct,2721,0.907,3000
stackoverflow,0.5,42,mogb_minilm,oos,trainable_only_correct,0,0.0,3000
stackoverflow,0.5,42,mogb_minilm,oos,comparison_only_correct,253,0.08433333333333333,3000
stackoverflow,0.5,42,mogb_minilm,oos,both_incorrect,26,0.008666666666666666,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,known,both_correct,1553,0.5176666666666667,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,known,trainable_only_correct,952,0.31733333333333336,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,known,comparison_only_correct,3,0.001,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,known,both_incorrect,492,0.164,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,oos,both_correct,2719,0.9063333333333333,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,oos,trainable_only_correct,2,0.0006666666666666666,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,oos,comparison_only_correct,223,0.07433333333333333,3000
stackoverflow,0.5,42,mogb_partition_ours_boundary,oos,both_incorrect,56,0.018666666666666668,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,known,both_correct,1540,0.5133333333333333,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,known,trainable_only_correct,965,0.32166666666666666,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,known,comparison_only_correct,119,0.03966666666666667,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,known,both_incorrect,376,0.12533333333333332,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,oos,both_correct,2355,0.785,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,oos,trainable_only_correct,366,0.122,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,oos,comparison_only_correct,96,0.032,3000
stackoverflow,0.5,42,ours_partition_mogb_boundary,oos,both_incorrect,183,0.061,3000
stackoverflow,0.5,87,single_centroid,known,both_correct,2457,0.819,3000
stackoverflow,0.5,87,single_centroid,known,trainable_only_correct,63,0.021,3000
stackoverflow,0.5,87,single_centroid,known,comparison_only_correct,124,0.04133333333333333,3000
stackoverflow,0.5,87,single_centroid,known,both_incorrect,356,0.11866666666666667,3000
stackoverflow,0.5,87,single_centroid,oos,both_correct,2044,0.6813333333333333,3000
stackoverflow,0.5,87,single_centroid,oos,trainable_only_correct,631,0.21033333333333334,3000
stackoverflow,0.5,87,single_centroid,oos,comparison_only_correct,79,0.026333333333333334,3000
stackoverflow,0.5,87,single_centroid,oos,both_incorrect,246,0.082,3000
stackoverflow,0.5,87,fixed_k2,known,both_correct,2382,0.794,3000
stackoverflow,0.5,87,fixed_k2,known,trainable_only_correct,138,0.046,3000
stackoverflow,0.5,87,fixed_k2,known,comparison_only_correct,231,0.077,3000
stackoverflow,0.5,87,fixed_k2,known,both_incorrect,249,0.083,3000
stackoverflow,0.5,87,fixed_k2,oos,both_correct,1607,0.5356666666666666,3000
stackoverflow,0.5,87,fixed_k2,oos,trainable_only_correct,1068,0.356,3000
stackoverflow,0.5,87,fixed_k2,oos,comparison_only_correct,43,0.014333333333333333,3000
stackoverflow,0.5,87,fixed_k2,oos,both_incorrect,282,0.094,3000
stackoverflow,0.5,87,random_partition,known,both_correct,2458,0.8193333333333334,3000
stackoverflow,0.5,87,random_partition,known,trainable_only_correct,62,0.020666666666666667,3000
stackoverflow,0.5,87,random_partition,known,comparison_only_correct,134,0.04466666666666667,3000
stackoverflow,0.5,87,random_partition,known,both_incorrect,346,0.11533333333333333,3000
stackoverflow,0.5,87,random_partition,oos,both_correct,2025,0.675,3000
stackoverflow,0.5,87,random_partition,oos,trainable_only_correct,650,0.21666666666666667,3000
stackoverflow,0.5,87,random_partition,oos,comparison_only_correct,69,0.023,3000
stackoverflow,0.5,87,random_partition,oos,both_incorrect,256,0.08533333333333333,3000
stackoverflow,0.5,87,mogb_minilm,known,both_correct,836,0.2786666666666667,3000
stackoverflow,0.5,87,mogb_minilm,known,trainable_only_correct,1684,0.5613333333333334,3000
stackoverflow,0.5,87,mogb_minilm,known,comparison_only_correct,2,0.0006666666666666666,3000
stackoverflow,0.5,87,mogb_minilm,known,both_incorrect,478,0.15933333333333333,3000
stackoverflow,0.5,87,mogb_minilm,oos,both_correct,2674,0.8913333333333333,3000
stackoverflow,0.5,87,mogb_minilm,oos,trainable_only_correct,1,0.0003333333333333333,3000
stackoverflow,0.5,87,mogb_minilm,oos,comparison_only_correct,301,0.10033333333333333,3000
stackoverflow,0.5,87,mogb_minilm,oos,both_incorrect,24,0.008,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,known,both_correct,1534,0.5113333333333333,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,known,trainable_only_correct,986,0.32866666666666666,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,known,comparison_only_correct,12,0.004,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,known,both_incorrect,468,0.156,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,oos,both_correct,2674,0.8913333333333333,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,oos,trainable_only_correct,1,0.0003333333333333333,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,oos,comparison_only_correct,257,0.08566666666666667,3000
stackoverflow,0.5,87,mogb_partition_ours_boundary,oos,both_incorrect,68,0.02266666666666667,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,known,both_correct,1585,0.5283333333333333,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,known,trainable_only_correct,935,0.31166666666666665,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,known,comparison_only_correct,53,0.017666666666666667,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,known,both_incorrect,427,0.14233333333333334,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,oos,both_correct,2386,0.7953333333333333,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,oos,trainable_only_correct,289,0.09633333333333334,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,oos,comparison_only_correct,183,0.061,3000
stackoverflow,0.5,87,ours_partition_mogb_boundary,oos,both_incorrect,142,0.04733333333333333,3000
stackoverflow,0.5,100,single_centroid,known,both_correct,2456,0.8186666666666667,3000
stackoverflow,0.5,100,single_centroid,known,trainable_only_correct,50,0.016666666666666666,3000
stackoverflow,0.5,100,single_centroid,known,comparison_only_correct,116,0.03866666666666667,3000
stackoverflow,0.5,100,single_centroid,known,both_incorrect,378,0.126,3000
stackoverflow,0.5,100,single_centroid,oos,both_correct,2437,0.8123333333333334,3000
stackoverflow,0.5,100,single_centroid,oos,trainable_only_correct,431,0.14366666666666666,3000
stackoverflow,0.5,100,single_centroid,oos,comparison_only_correct,14,0.004666666666666667,3000
stackoverflow,0.5,100,single_centroid,oos,both_incorrect,118,0.03933333333333333,3000
stackoverflow,0.5,100,fixed_k2,known,both_correct,2285,0.7616666666666667,3000
stackoverflow,0.5,100,fixed_k2,known,trainable_only_correct,221,0.07366666666666667,3000
stackoverflow,0.5,100,fixed_k2,known,comparison_only_correct,258,0.086,3000
stackoverflow,0.5,100,fixed_k2,known,both_incorrect,236,0.07866666666666666,3000
stackoverflow,0.5,100,fixed_k2,oos,both_correct,1826,0.6086666666666667,3000
stackoverflow,0.5,100,fixed_k2,oos,trainable_only_correct,1042,0.3473333333333333,3000
stackoverflow,0.5,100,fixed_k2,oos,comparison_only_correct,11,0.0036666666666666666,3000
stackoverflow,0.5,100,fixed_k2,oos,both_incorrect,121,0.04033333333333333,3000
stackoverflow,0.5,100,random_partition,known,both_correct,2456,0.8186666666666667,3000
stackoverflow,0.5,100,random_partition,known,trainable_only_correct,50,0.016666666666666666,3000
stackoverflow,0.5,100,random_partition,known,comparison_only_correct,123,0.041,3000
stackoverflow,0.5,100,random_partition,known,both_incorrect,371,0.12366666666666666,3000
stackoverflow,0.5,100,random_partition,oos,both_correct,2407,0.8023333333333333,3000
stackoverflow,0.5,100,random_partition,oos,trainable_only_correct,461,0.15366666666666667,3000
stackoverflow,0.5,100,random_partition,oos,comparison_only_correct,13,0.004333333333333333,3000
stackoverflow,0.5,100,random_partition,oos,both_incorrect,119,0.03966666666666667,3000
stackoverflow,0.5,100,mogb_minilm,known,both_correct,824,0.27466666666666667,3000
stackoverflow,0.5,100,mogb_minilm,known,trainable_only_correct,1682,0.5606666666666666,3000
stackoverflow,0.5,100,mogb_minilm,known,comparison_only_correct,0,0.0,3000
stackoverflow,0.5,100,mogb_minilm,known,both_incorrect,494,0.16466666666666666,3000
stackoverflow,0.5,100,mogb_minilm,oos,both_correct,2868,0.956,3000
stackoverflow,0.5,100,mogb_minilm,oos,trainable_only_correct,0,0.0,3000
stackoverflow,0.5,100,mogb_minilm,oos,comparison_only_correct,121,0.04033333333333333,3000
stackoverflow,0.5,100,mogb_minilm,oos,both_incorrect,11,0.0036666666666666666,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,known,both_correct,1557,0.519,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,known,trainable_only_correct,949,0.31633333333333336,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,known,comparison_only_correct,2,0.0006666666666666666,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,known,both_incorrect,492,0.164,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,oos,both_correct,2868,0.956,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,oos,trainable_only_correct,0,0.0,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,oos,comparison_only_correct,109,0.036333333333333336,3000
stackoverflow,0.5,100,mogb_partition_ours_boundary,oos,both_incorrect,23,0.007666666666666666,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,known,both_correct,1500,0.5,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,known,trainable_only_correct,1006,0.3353333333333333,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,known,comparison_only_correct,88,0.029333333333333333,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,known,both_incorrect,406,0.13533333333333333,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,oos,both_correct,2614,0.8713333333333333,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,oos,trainable_only_correct,254,0.08466666666666667,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,oos,comparison_only_correct,46,0.015333333333333332,3000
stackoverflow,0.5,100,ours_partition_mogb_boundary,oos,both_incorrect,86,0.028666666666666667,3000
stackoverflow,0.5,123,single_centroid,known,both_correct,2423,0.8076666666666666,3000
stackoverflow,0.5,123,single_centroid,known,trainable_only_correct,102,0.034,3000
stackoverflow,0.5,123,single_centroid,known,comparison_only_correct,205,0.06833333333333333,3000
stackoverflow,0.5,123,single_centroid,known,both_incorrect,270,0.09,3000
stackoverflow,0.5,123,single_centroid,oos,both_correct,1906,0.6353333333333333,3000
stackoverflow,0.5,123,single_centroid,oos,trainable_only_correct,828,0.276,3000
stackoverflow,0.5,123,single_centroid,oos,comparison_only_correct,54,0.018,3000
stackoverflow,0.5,123,single_centroid,oos,both_incorrect,212,0.07066666666666667,3000
stackoverflow,0.5,123,fixed_k2,known,both_correct,2317,0.7723333333333333,3000
stackoverflow,0.5,123,fixed_k2,known,trainable_only_correct,208,0.06933333333333333,3000
stackoverflow,0.5,123,fixed_k2,known,comparison_only_correct,308,0.10266666666666667,3000
stackoverflow,0.5,123,fixed_k2,known,both_incorrect,167,0.05566666666666667,3000
stackoverflow,0.5,123,fixed_k2,oos,both_correct,1447,0.48233333333333334,3000
stackoverflow,0.5,123,fixed_k2,oos,trainable_only_correct,1287,0.429,3000
stackoverflow,0.5,123,fixed_k2,oos,comparison_only_correct,23,0.007666666666666666,3000
stackoverflow,0.5,123,fixed_k2,oos,both_incorrect,243,0.081,3000
stackoverflow,0.5,123,random_partition,known,both_correct,2428,0.8093333333333333,3000
stackoverflow,0.5,123,random_partition,known,trainable_only_correct,97,0.03233333333333333,3000
stackoverflow,0.5,123,random_partition,known,comparison_only_correct,225,0.075,3000
stackoverflow,0.5,123,random_partition,known,both_incorrect,250,0.08333333333333333,3000
stackoverflow,0.5,123,random_partition,oos,both_correct,1860,0.62,3000
stackoverflow,0.5,123,random_partition,oos,trainable_only_correct,874,0.29133333333333333,3000
stackoverflow,0.5,123,random_partition,oos,comparison_only_correct,44,0.014666666666666666,3000
stackoverflow,0.5,123,random_partition,oos,both_incorrect,222,0.074,3000
stackoverflow,0.5,123,mogb_minilm,known,both_correct,688,0.22933333333333333,3000
stackoverflow,0.5,123,mogb_minilm,known,trainable_only_correct,1837,0.6123333333333333,3000
stackoverflow,0.5,123,mogb_minilm,known,comparison_only_correct,1,0.0003333333333333333,3000
stackoverflow,0.5,123,mogb_minilm,known,both_incorrect,474,0.158,3000
stackoverflow,0.5,123,mogb_minilm,oos,both_correct,2733,0.911,3000
stackoverflow,0.5,123,mogb_minilm,oos,trainable_only_correct,1,0.0003333333333333333,3000
stackoverflow,0.5,123,mogb_minilm,oos,comparison_only_correct,242,0.08066666666666666,3000
stackoverflow,0.5,123,mogb_minilm,oos,both_incorrect,24,0.008,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,known,both_correct,1251,0.417,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,known,trainable_only_correct,1274,0.4246666666666667,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,known,comparison_only_correct,6,0.002,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,known,both_incorrect,469,0.15633333333333332,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,oos,both_correct,2734,0.9113333333333333,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,oos,trainable_only_correct,0,0.0,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,oos,comparison_only_correct,215,0.07166666666666667,3000
stackoverflow,0.5,123,mogb_partition_ours_boundary,oos,both_incorrect,51,0.017,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,known,both_correct,1486,0.49533333333333335,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,known,trainable_only_correct,1039,0.3463333333333333,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,known,comparison_only_correct,127,0.042333333333333334,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,known,both_incorrect,348,0.116,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,oos,both_correct,2390,0.7966666666666666,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,oos,trainable_only_correct,344,0.11466666666666667,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,oos,comparison_only_correct,127,0.042333333333333334,3000
stackoverflow,0.5,123,ours_partition_mogb_boundary,oos,both_incorrect,139,0.04633333333333333,3000
stackoverflow,0.75,13,single_centroid,known,both_correct,3665,0.8144444444444444,4500
stackoverflow,0.75,13,single_centroid,known,trainable_only_correct,132,0.029333333333333333,4500
stackoverflow,0.75,13,single_centroid,known,comparison_only_correct,327,0.07266666666666667,4500
stackoverflow,0.75,13,single_centroid,known,both_incorrect,376,0.08355555555555555,4500
stackoverflow,0.75,13,single_centroid,oos,both_correct,856,0.5706666666666667,1500
stackoverflow,0.75,13,single_centroid,oos,trainable_only_correct,547,0.36466666666666664,1500
stackoverflow,0.75,13,single_centroid,oos,comparison_only_correct,9,0.006,1500
stackoverflow,0.75,13,single_centroid,oos,both_incorrect,88,0.058666666666666666,1500
stackoverflow,0.75,13,fixed_k2,known,both_correct,3525,0.7833333333333333,4500
stackoverflow,0.75,13,fixed_k2,known,trainable_only_correct,272,0.060444444444444446,4500
stackoverflow,0.75,13,fixed_k2,known,comparison_only_correct,472,0.10488888888888889,4500
stackoverflow,0.75,13,fixed_k2,known,both_incorrect,231,0.051333333333333335,4500
stackoverflow,0.75,13,fixed_k2,oos,both_correct,575,0.38333333333333336,1500
stackoverflow,0.75,13,fixed_k2,oos,trainable_only_correct,828,0.552,1500
stackoverflow,0.75,13,fixed_k2,oos,comparison_only_correct,12,0.008,1500
stackoverflow,0.75,13,fixed_k2,oos,both_incorrect,85,0.056666666666666664,1500
stackoverflow,0.75,13,random_partition,known,both_correct,3665,0.8144444444444444,4500
stackoverflow,0.75,13,random_partition,known,trainable_only_correct,132,0.029333333333333333,4500
stackoverflow,0.75,13,random_partition,known,comparison_only_correct,345,0.07666666666666666,4500
stackoverflow,0.75,13,random_partition,known,both_incorrect,358,0.07955555555555556,4500
stackoverflow,0.75,13,random_partition,oos,both_correct,837,0.558,1500
stackoverflow,0.75,13,random_partition,oos,trainable_only_correct,566,0.37733333333333335,1500
stackoverflow,0.75,13,random_partition,oos,comparison_only_correct,9,0.006,1500
stackoverflow,0.75,13,random_partition,oos,both_incorrect,88,0.058666666666666666,1500
stackoverflow,0.75,13,mogb_minilm,known,both_correct,918,0.204,4500
stackoverflow,0.75,13,mogb_minilm,known,trainable_only_correct,2879,0.6397777777777778,4500
stackoverflow,0.75,13,mogb_minilm,known,comparison_only_correct,2,0.00044444444444444447,4500
stackoverflow,0.75,13,mogb_minilm,known,both_incorrect,701,0.15577777777777777,4500
stackoverflow,0.75,13,mogb_minilm,oos,both_correct,1402,0.9346666666666666,1500
stackoverflow,0.75,13,mogb_minilm,oos,trainable_only_correct,1,0.0006666666666666666,1500
stackoverflow,0.75,13,mogb_minilm,oos,comparison_only_correct,90,0.06,1500
stackoverflow,0.75,13,mogb_minilm,oos,both_incorrect,7,0.004666666666666667,1500
stackoverflow,0.75,13,mogb_partition_ours_boundary,known,both_correct,1717,0.38155555555555554,4500
stackoverflow,0.75,13,mogb_partition_ours_boundary,known,trainable_only_correct,2080,0.4622222222222222,4500
stackoverflow,0.75,13,mogb_partition_ours_boundary,known,comparison_only_correct,3,0.0006666666666666666,4500
stackoverflow,0.75,13,mogb_partition_ours_boundary,known,both_incorrect,700,0.15555555555555556,4500
stackoverflow,0.75,13,mogb_partition_ours_boundary,oos,both_correct,1401,0.934,1500
stackoverflow,0.75,13,mogb_partition_ours_boundary,oos,trainable_only_correct,2,0.0013333333333333333,1500
stackoverflow,0.75,13,mogb_partition_ours_boundary,oos,comparison_only_correct,74,0.04933333333333333,1500
stackoverflow,0.75,13,mogb_partition_ours_boundary,oos,both_incorrect,23,0.015333333333333332,1500
stackoverflow,0.75,13,ours_partition_mogb_boundary,known,both_correct,2300,0.5111111111111111,4500
stackoverflow,0.75,13,ours_partition_mogb_boundary,known,trainable_only_correct,1497,0.33266666666666667,4500
stackoverflow,0.75,13,ours_partition_mogb_boundary,known,comparison_only_correct,160,0.035555555555555556,4500
