experiment_id,stage,protocol_version,experiment_family,research_question,hypothesis,datasets,kirs,seeds,representations,k_values,distances,status,planned_units,completed_units,failed_units,start_time,end_time,provenance_sha256,config_sha256,summary_path,main_result,decision,repeat_policy,supersedes,notes
cross_kir_matched_frontier_v1,ANALYSIS_CROSS_KIR_MATCHED_FRONTIER_V1,protocol_v2_textoir_v1,cross_kir_matched_coverage_mechanism,"Does S2C retain an OOS F1 advantage over MOGB-Fair when both methods are evaluated at the same Known coverage across all KIR values?","If the advantage persists at matched Known Recall targets it is evidence for score-ranking/representation separation rather than a single default threshold.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|mogb_minilm,1,matched_coverage,complete,270,270,0,2026-08-10,2026-08-10,bbccc3389ede2bbe55c7d4059283981127b4ab5d345ee14f6157cca0d8804fe3,analysis_only,docs/archive/analysis/CROSS_KIR_MATCHED_FRONTIER_V1.md,"At Known Recall targets 80/90/95 percent S2C beats MOGB-Fair in all 27 dataset×KIR×target cells and all five seed pairs; mean OOS F1 delta is positive in every cell.","Use as post-hoc mechanism evidence only; target coverage is not a test-time selection rule and does not create a cross-backbone SOTA claim.",do_not_repeat,s2c_mogb_operating_curve_attribution_v1,"Source is frozen matched_known_recall.csv; no training, threshold selection, or artifact overwrite. F1-All is intentionally absent because the source operating table stores binary Gate metrics only."
cross_kir_transition_attribution_v1,ANALYSIS_CROSS_KIR_TRANSITION_ATTRIBUTION_V1,protocol_v2_textoir_v1,cross_kir_error_budget_attribution,"Does the Trainable-K1 advantage over MOGB-Fair come from recovering Known samples or from accepting more OOS samples across KIR?","The audited five-state transitions should show whether Trainable's F1-All gain is primarily Known coverage recovery rather than a more aggressive OOS decision rule.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|mogb_minilm,1,mahalanobis_diag,complete,9,9,0,2026-08-10,2026-08-10,19eb0d0fa50c07f3106ee3f6afd1b72fb9d86c1a1d23b8a820bd4ed04a1526bf,analysis_only,docs/archive/analysis/CROSS_KIR_TRANSITION_ATTRIBUTION_V1.md,"Across all nine dataset×KIR groups, F1-All and Known correct-count gains are positive while OOS correct-count gains are negative; the cross-KIR heatmaps show the advantage is coverage recovery, not extra OOS rejection.","Use as post-hoc error-budget and mechanism evidence for the current MiniLM Known-only MOGB-Fair component contract; do not call it full MOGB or SOTA.",do_not_repeat,trainable_mogb_open_intent_transitions_v1,"Derived from the frozen 45-cell transition audit; no training, threshold selection, split mutation or public sample export. Script SHA256=4df98df8262f4cc6ca883f8de5192560adfbf3ea2b52c2008e936ca67f3ba3ad."
cross_kir_pareto_frontier_v1,ANALYSIS_CROSS_KIR_PARETO_FRONTIER_V1,protocol_v2_textoir_v1,cross_kir_multimetric_pareto_diagnostic,"Does Trainable-K1 remain on a balanced OOS/known/false-acceptance Pareto frontier across datasets and KIR, rather than winning only OOS F1?","A four-metric frontier over the completed fair matrix should expose whether any method dominates Trainable or whether the apparent advantage is a coverage/rejection trade-off.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|single_centroid|random_partition|fixed_k2|mogb_partition_ours_boundary|ours_partition_mogb_boundary|mogb_minilm,1|2|adaptive,euclidean|mahalanobis_diag,complete,315,315,0,2026-08-10,2026-08-10,31ccdd433b38b86ec92eb0cd81b460114a7fe1e7f12b94d4a5d031aab7d703145,analysis_only,docs/archive/analysis/CROSS_KIR_PARETO_FRONTIER_V1.md,"Trainable-K1 is on the four-metric Pareto frontier in all nine dataset×KIR cells; no single fair method dominates all objectives, while the plotted coordinates show MOGB-MiniLM's low false acceptance is paired with low F1-All/known coverage.","Use as descriptive multi-metric trade-off evidence, not statistical significance or a universal SOTA ranking.",do_not_repeat,cross_protocol_tradeoff_v1,"315 rows are frozen five-seed fair Gate results; no training, test-based selection, threshold change or artifact overwrite. Script SHA256=15cc19a767fc373faed0a777e91d34c2dc40acb233246ad2a2d86aabd81c5551."
dcloos_stackoverflow_kir050_fixed_registry_gpu_v1,EXTERNAL_BASELINE_DCLOOS_GPU_BUDGET_DIAGNOSTIC,protocol_v2_textoir_v1,dcloos_end_to_end_resource_diagnostic,"Can the fixed-Registry DCLOOS single cell finish within a bounded GPU budget?","A real CUDA run should produce final metrics for the fixed protocol Registry without treating intermediate predictions as results.",stackoverflow,0.50,42,bert_base_uncased,1,pseudo_oos|external_squad,timeout_incomplete,1,0,1,2026-08-10,2026-08-10,7350346fa602eb8bbb1e7d36caff4b1bfe0ed262422821913b8619f81e725d9f,analysis_only,docs/archive/analysis/DCLOOS_CURRENT_PROTOCOL_BLOCKER_V1.md,"RTX 5070 was used (about 11.8GB peak), but the declared 30-minute ceiling was reached without final metrics.json; intermediate predictions are excluded.","Keep as resource/contract evidence only; do not rank against S2C, MOGB, ADB or DA-ADB and do not start DCLOOS multi-seed.",repeat_only_for_bug_fix,dcloos_stackoverflow_kir050_fixed_registry_v1,"Manifest SHA256=7350346fa602eb8bbb1e7d36caff4b1bfe0ed262422821913b8619f81e725d9f; external SQuAD SHA256=f6bf61866c86d3b11565826c3ca1faa00e31f196e0ad9bfd000ec45575fd426e; intermediate predictions SHA256=fa4121110028cf1604b07f3a02ac47a429d9c15ff5eb7d4d923e27a5f40c88a9; no final performance result."
experiment_progress_snapshot_v2,ANALYSIS_EXPERIMENT_PROGRESS_SNAPSHOT_V2,protocol_v2_textoir_v1,experiment_progress_and_contract_snapshot,"What has been run, which self-owned method is current, and why do the existing comparisons support a mechanism claim but not a cross-contract SOTA claim?","A concise Chinese snapshot should keep the completed fair matrix, MOGB/ADB/DA-ADB/DCLOOS contract layers, current limitations, and visualization evidence in one auditable entry.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb|adb|da_adb|dcloos,1|2|adaptive,mixed,complete,1,1,0,2026-08-10,2026-08-10,analysis_only,analysis_only,docs/archive/analysis/EXPERIMENT_PROGRESS_SNAPSHOT_V2.md,"One Chinese snapshot links completed E0-E3, MiniLM, MOGB, ADB, DA-ADB, DCLOOS evidence, current fair results and visualization directories; no new training or ranking is introduced.","Use as the short status entry; preserve contract separation and do not claim cross-contract SOTA.",do_not_repeat,experiment_comparison_overview_v2,"Documentation-only aggregation; all metrics come from frozen summaries and all external rows remain contract-labeled."
trainable_vs_adb_kir_v1,ANALYSIS_TRAINABLE_VS_ADB_KIR_V1,protocol_v2_textoir_v1,external_baseline_kir_mechanism,"How does Trainable-K1 differ from ADB across datasets, KIR and seeds when the split is held fixed but the BERT/TextOIR and MiniLM contracts remain explicit?","A paired 45-cell analysis should separate OOS F1, F1-All, Known coverage and false-acceptance trade-offs instead of treating ADB as a same-backbone ranking.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|adb_bert_textoir,1,mixed,complete,45,45,0,2026-08-10,2026-08-10,analysis_only,analysis_only,docs/analysis/ADB_TRAINABLE_KIR_ANALYSIS_V1.md,"45 paired rows and 54 metric effects with 10,000-resample descriptive bootstrap; Trainable mean delta is +3.11pp OOS F1 and +1.27pp F1-All but -7.12pp Known Recall and -9.68pp false acceptance.","Use as contract-aware external comparison; do not claim same-backbone SOTA or use test OOS for selection.",do_not_repeat,adb_kir_sensitivity_v2,"Read-only join of frozen Trainable and ADB per-seed tables; figures under figures/archive/analysis/trainable_vs_adb_kir_v1/."
trainable_vs_adb_error_budget_v1,ANALYSIS_TRAINABLE_VS_ADB_ERROR_BUDGET_V1,protocol_v2_textoir_v1,external_baseline_sample_aligned_error_budget,"Do Trainable-K1 and ADB differ because of Known rejection, OOS false acceptance, or Known misclassification on the exact same StackOverflow test samples?","Per-seed text-order and sample-id alignment should make the error-budget trade-off auditable without conflating the BERT/TextOIR and MiniLM contracts.",stackoverflow,0.50,42|87|100,trainable_minilm|adb_bert_textoir,1,mixed,complete,18000,18000,0,2026-08-10,2026-08-10,d09dabf828fdab17ace3aa8d6b88804f0a6a29d43c7c0578c0170d53ed652a3a,analysis_only,docs/archive/analysis/TRAINABLE_VS_ADB_ERROR_BUDGET_V1.md,"18,000 same-sample rows passed alignment; Trainable reduces Known conditional rejection by 2.90pp but increases OOS conditional false acceptance by 0.66pp versus ADB.","Use as post-hoc error-budget evidence only; do not claim same-backbone SOTA or tune any test-time rule.",do_not_repeat,trainable_vs_adb_kir_v1,"Script SHA256=edfa6e97732779fe2af32d7886e2f08f26c9e0d7456f6d6d910e6d6a0a5a4625; aggregate-only outputs and no raw text export; manifest SHA256=d09dabf828fdab17ace3aa8d6b88804f0a6a29d43c7c0578c0170d53ed652a3a."
unified_comparison_and_mechanism_v1,ANALYSIS_UNIFIED_COMPARISON_AND_MECHANISM_V1,protocol_v2_textoir_v1,unified_prediction_contract_and_mechanism_index,"Can completed current-protocol rows be compared through one auditable sample-level contract while preserving fair, external-backbone and different-supervision boundaries?","A schema-first normalization plus ordered sample-id/hash audit should make the fair MiniLM matrix reusable for paired error and mechanism analysis without promoting incomplete external predictions.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|native_minilm|mogb_minilm|adb_bert|dcloos_external,1|2|adaptive,mahalanobis_diag|euclidean|method_specific,complete_read_only_audit,486,486,0,2026-08-11,2026-08-11,analysis_only,analysis_only,docs/analysis/UNIFIED_COMPARISON_AND_MECHANISM_REPORT_V1.md,"2,394,360 normalized anonymous rows and 486 run groups; 441 method-cells align exactly, while 45 ADB cells remain external BERT contract rows. DCLOOS and incomplete traditional baselines remain blocked or different-supervision references.","Use as the unified analysis entry; preserve contract layers and do not rank external or intermediate DCLOOS artifacts against the Known-only MiniLM fair matrix.",do_not_repeat,cross_protocol_tradeoff_v1,"No training, threshold selection, test-OOS tuning or raw-text export; local row-level JSONL is compressed under ../artifacts/s2c/analysis/unified_prediction_contract_v1/."
plan_alignment_audit_v1,ANALYSIS_PLAN_ALIGNMENT_AUDIT_V1,protocol_v2_textoir_v1,plan_alignment_and_gap_audit,"Do the previous ten-stage plan and the supplied requirements agree, and which requirements are actually evidenced in the current checkout?","A requirement-level audit should preserve the completed fair evidence while making missing baselines, controls, mechanism figures and robustness work explicit instead of treating scripts or intermediate predictions as completion.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,existing_contract_artifacts,not_applicable,analysis_only,complete_read_only_audit,23,23,0,2026-08-11,2026-08-11,analysis_only,analysis_only,docs/analysis/PLAN_ALIGNMENT_AUDIT_V1.md,"The direction is highly aligned but the original experiment plan is not fully complete: 1 requirement is complete, 15 are partial and 7 are unfinished. The machine-readable matrix records evidence paths, gaps and stop gates.","Use UNIFIED_COMPARISON_SUPPLEMENT_PLAN_V1.md as the only follow-up execution backlog; do not upgrade any blocked item or cross-contract reference without its stated entry and exit gates.",do_not_repeat,unified_comparison_and_mechanism_v1,"Read-only documentation and audit outputs only; no training, threshold selection, test-OOS tuning, raw-text export, artifact overwrite or commit."
protocol_reproducibility_oos_scope_audit_v1,ANALYSIS_PROTOCOL_REPRODUCIBILITY_OOS_SCOPE_AUDIT_V1,protocol_v2_textoir_v1,protocol_reproducibility_and_oos_scope_audit,"Which data protocol supports TEXTOIR same-source reproduction, why do old fulltex results not reproduce, and what should the primary visual analyze?","The fixed TEXTOIR snapshot should support same-contract comparisons while the historical v19/full Cascade remains a separate reproduction lane; existing Frozen/Trainable evidence should define an OOS-only main visual scope.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|historical_fulltex,1|2,mixed,complete_read_only_audit,1,1,0,2026-08-12,2026-08-12,analysis_only,analysis_only,docs/analysis/UNIFIED_COMPARISON_AND_MECHANISM_REPORT_V1.md,"The active fixed TEXTOIR snapshot is the fair same-source contract; old fulltex/v19 changes data, Known list, OOS composition, calibration and system level. Trainable K=1 exceeds Frozen K=1 OOS F1 in all nine audited groups, so the primary visual is restricted to OOS score ordering and rejection errors with Known coverage as a guard.","Keep protocol_v2_textoir_v1 as the current fair main lane; do not backfill historical fulltex results with Gate-only rows or expand Known-intent visuals into the OOS-only main report.",do_not_repeat,unified_comparison_and_mechanism_v1,"Read-only audit and documentation update; no training, threshold selection, test-OOS tuning, raw-text export, artifact overwrite or protocol mutation."
textoir_source_method_contract_audit_v1,ANALYSIS_TEXTOIR_SOURCE_METHOD_CONTRACT_AUDIT_V1,protocol_v2_textoir_v1,protocol_reproducibility,"Does the active snapshot support strict TEXTOIR inputs and fair compatibility adapters without overstating paper reproduction?","Byte-identical raw source plus an explicit raw-vs-adapter separation makes the reproduction claim auditable.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,raw_textoir|textoir_adapter|bert_external,not_applicable,method_specific,complete_read_only_audit,3,3,0,2026-08-12,2026-08-12,analysis_only,analysis_only,docs/REPRODUCIBILITY.md,"Raw source split hashes match the pinned TEXTOIR commit; current exports preserve the effective train/dev/test sample sets but group test order, so existing external rows are compatibility results rather than byte-identical paper reproductions.","Use raw source with the upstream DataManager for strict method runs; use fixed-registry exports for fair comparison; keep incomplete method matrices blocked.",do_not_repeat,protocol_reproducibility_oos_scope_audit_v1,"Read-only source and method-contract audit; no training, rerating, raw-text export, artifact overwrite, or protocol mutation."
oos_visual_scope_closeout_v1,ANALYSIS_OOS_VISUAL_SCOPE_CLOSEOUT_V1,protocol_v2_textoir_v1,visual_scope_and_paper_contract,"Does the active paper and visual entry focus only on OOS SOTA while preserving a coverage guard?","OOS-only metrics and sample-level error mechanisms reduce clutter without changing experiments or artifacts.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb_minilm|adb_bert,1|2|adaptive,mahalanobis_diag|euclidean|method_specific,complete_read_only_audit,1,1,0,2026-08-12,2026-08-12,analysis_only,analysis_only,docs/analysis/UNIFIED_COMPARISON_AND_MECHANISM_REPORT_V1.md,"Active paper tables now prioritize OOS F1, AUROC, OOS AUPR, false acceptance and OOS state transitions; Known Recall remains a coverage guard and Known-intent visuals leave the active route.","Keep future paper and visual work OOS-only; retain existing intent-level artifacts only for historical traceability; do not alter experiments to simplify the presentation.",do_not_repeat,protocol_reproducibility_oos_scope_audit_v1,"Read-only documentation and scope update; no training, rerating, threshold selection, protocol mutation, or artifact overwrite."
oos_visual_readability_contract_v1,ANALYSIS_OOS_VISUAL_READABILITY_CONTRACT_V1,protocol_v2_textoir_v1,visual_readability_and_paper_layout,"Can the active OOS visual route answer each question with low reading cost while retaining auditable evidence?","A one-question figure contract with OOS-first encoding, short legends and at most three dataset panels should reduce visual clutter without changing the underlying evidence.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb_minilm|adb_bert,1|2|adaptive,mahalanobis_diag|euclidean|method_specific,complete_read_only_audit,1,1,0,2026-08-12,2026-08-12,analysis_only,analysis_only,docs/analysis/VISUAL_ANALYSIS_INDEX_V1.md,"The local paper reference audit identifies single-question layouts, explicit threshold lines and limited encodings as the reusable pattern; the active route now defines three OOS figure classes and demotes dense bundles to supplemental evidence.","Keep the main paper to OOS score distribution, OOS operating point and OOS distance-to-score mechanism; do not present the existing multi-method figure wall as the main route.",do_not_repeat,oos_visual_scope_closeout_v1,"Read-only audit of the local PDF pages 7-8 and current figure samples; no new figure, training, rerating, test selection or artifact overwrite."
oos_readability_figures_v1,ANALYSIS_OOS_READABILITY_FIGURES_V1,protocol_v2_textoir_v1,visual_readability_and_oos_first_main_figures,"Can three compact OOS-first figures make the current Frozen E2 versus Trainable comparison readable without changing evidence?","A 1x3 score-distribution panel, a 1x3 OOS operating-point panel and a 1x3 OOS transition panel should expose the main OOS conclusion with one signal color, a fixed threshold and short legends.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_e2_minilm,1,mahalanobis_diag,complete,1,1,0,2026-08-12,2026-08-12,analysis_only,analysis_only,results/analysis/oos_readability_figures_v1/MANIFEST.json,"Three OOS-first figures were generated from frozen score quantiles and paired metrics over five seeds; the mechanism transition panel uses the available three-seed source (13/42/87). All 14 nature-figure static checks pass, outputs include PNG/TIFF/SVG/PDF, and visual inspection confirms short legends, explicit score=1 boundary and panel-level OOS conclusions.","Use these three figures as the active main visual; keep MOGB-Fair component, external BERT/ADB and dense geometry figures in supplemental or historical layers.",do_not_repeat,oos_visual_readability_contract_v1,"Analysis-only figure generation; no training, rerating, threshold/K/checkpoint selection, test-OOS selection, raw-text export, data mutation or artifact overwrite. Builder SHA256 and source/output hashes are recorded in the manifest."
"historical_protocol_reconciliation_20260826",HISTORICAL_PROTOCOL_RECONCILIATION,legacy_historical_v19,"historical_data_protocol_reproduction","Can the old controlled Gate table and the current Trainable K=1 be reconciled without mixing the strict historical Cascade with protocol_v2?","Separate H0 strict Cascade, H1 controlled/archive Gate, and active protocol_v2; replay Frozen/Trainable under the same H1 K=1 contract.","clinc150|stackoverflow|banking77|banking77_oos",0.25|0.50|0.75,13|42|87,"frozen_minilm|trainable_minilm|textoir_native",1|2|3|4|5,"euclidean|mahalanobis_diag|native",complete,24,24,0,2026-08-26,2026-08-26,"analysis_only","analysis_only","docs/analysis/HISTORICAL_PROTOCOL_RECONCILIATION_V1.md","H1 controlled K table matches the paper table; H1 Trainable K=1 exceeds Frozen at all three KIR=.50 controlled Gate cells.","Keep H0 full Cascade as historical anchor until its strict data/model chain is restored; keep KNNCL and incomplete DA-ADB outside the main table.","do_not_repeat",,"Includes 18 H1 archive KIR cells, H1 controlled BANKING77-OOS, and explicit CLINC lambda diagnostics; no test-based selection in the fixed-lambda comparison. H0 remains a missing-input blocker."
historical_oos_visual_explanation_v1,ANALYSIS_HISTORICAL_OOS_VISUAL_EXPLANATION_V1,historical_v19_paper_main,historical_oos_visual_mechanism,"在固定 H1 v19 K=1 Gate 和 score=1 边界下，Trainable MiniLM 如何减少 OOS false acceptance？","既有 H1 运行的 OOS-first 聚合图、配对 score crossing、精确 distance/radius 分解和跨 KIR/seed 证据应能解释 Trainable 的收益来源与残余风险，而不需要新训练。",clinc150|stackoverflow|banking77_oos,0.25|0.50|0.75,13|42|87,frozen_minilm|trainable_minilm,1,mahalanobis_diag,complete,8,8,0,2026-08-31,2026-08-31,c36dc19f22f12483872bc0174c3b0bbc4728672d203c70f642ecb7780416dc7b,analysis_only,docs/analysis/RECENT_MECHANISM_ANALYSIS_PRESENTATION_V1.md,"八张图聚焦局部边界、score 分布、样本 crossing、distance/radius、跨数据集密度、margin 难度、KIR/seed 稳定性和 OOS subtype 残余风险；2,891 个 Trainable-only 修复对比 506 个反向退化，精确分解闭合误差小于 5.6e-17。","仅作为 H1 Gate-only 机制证据；不能升级为严格 H0 Cascade 复现、跨协议 SOTA 或所有 subtype/seed 均改善。",do_not_repeat,historical_protocol_oos_v3,"只读既有 H1 artifacts 的 post-hoc 聚合；无新训练、阈值/数据变更、test-based selection、raw embedding 或逐样本公开导出。"
historical_trainable_full_pipeline_v1,EXPERIMENT_HISTORICAL_TRAINABLE_FULL_PIPELINE_V1,historical_v19_paper_main,full_pipeline_gate_to_router_expert,"当前 H1 Trainable MiniLM K=1 Gate 的改善能否传递到完整 Gate→Router→Expert pipeline？","在相同 H1 v19 数据、固定下游 Router/Expert 和无 test/OOS 选择的条件下，Trainable Gate 的 OOS 决策改善应传递到最终宏 F1 与 Accuracy，同时暴露 Router/Expert 残余错误。",clinc150|stackoverflow|banking77_oos,0.50,13|42|87,frozen_minilm|last2_minilm_plus_projection,1,mahalanobis_diag,complete,9,9,0,2026-09-01,2026-09-01,analysis_only,analysis_only,docs/analysis/RECENT_MECHANISM_ANALYSIS_PRESENTATION_V1.md,"9 个 full-pipeline 单元使用当前 H1 Trainable checkpoint 接入已有 v19 Router/Expert，Trainable 相对 Frozen K=1 的 full macro F1 提升为 CLINC +2.08pp、StackOverflow +7.89pp、BANKING77-OOS +3.47pp。","这是 H1 Gate→Router→Expert controlled 结果，不是严格 H0 Cascade；OOS F1 与 Gate-only 相同是预期，当前 Trainable checkpoint 的历史训练 device 未由 legacy manifest 完整记录。",do_not_repeat,,"结果 manifest：results/analysis/historical_trainable_full_pipeline/MANIFEST.json；端到端推理明确使用 CUDA；下游组件来自已完成的 cascade_full/gpu_kir50，未重新训练下游，不使用 test/OOS 选择，不写入逐样本预测。"
historical_archive_full_pipeline_lora_v1,EXPERIMENT_HISTORICAL_ARCHIVE_FULL_PIPELINE_LORA_V1,historical_v19_archive,archive_gate_lora_full_pipeline,"在旧 archive 数据协议下，Trainable/LoRA MiniLM Gate 能否把收益传递到完整 Gate→Router→Expert？","固定 archive 数据、KIR=.50、seed=42、K=1、对角 Mahalanobis 和 Known-only 选择，只改变 Gate 表示并按同一旧方法训练 Router/Expert。",clinc150|stackoverflow|banking77,0.50,42,frozen_minilm|last2_minilm_plus_projection|lora_minilm_plus_projection,1,mahalanobis_diag,complete,9,9,0,2026-09-01,2026-09-01,analysis_only,analysis_only,results/analysis/historical_archive_full_pipeline/MANIFEST.json,"9 个 archive full-pipeline 单元完成；Partial 相对 Frozen 的 OOS F1 提升为 CLINC +1.40pp、StackOverflow +7.14pp、标准 Banking77 +4.01pp；LoRA 相对 Partial 在 CLINC/StackOverflow 下降 0.80/0.58pp，在 Banking77 提升 0.51pp。","训练后的 MiniLM 作为 Gate 的方向成立；LoRA 未在三个数据集统一超过 Partial，因此不扩展到三 seed，也不把 LoRA 设为统一默认。",do_not_repeat,,"三数据集均为 archive seed42；Gate replay 与 full pipeline 指标最大差异为0；新 LoRA Gate、标准 Banking77 Partial 和全部 archive Router/Expert 训练日志均为 CUDA；CLINC/SO Partial 复用与 archive 字节一致的历史 checkpoint，旧 manifest 未记录训练 device。"
historical_archive_gate_workpoint_tuning_v1,EXPERIMENT_HISTORICAL_ARCHIVE_GATE_WORKPOINT_TUNING_V1,historical_v19_archive_development_tuning,oos_focused_boundary_selection,"以论文 OOS F1 为主目标时，Gate 的 K、lambda、threshold 和接受规则能否改善当前 archive full pipeline？","验证集选择 OOS 优先的边界候选并在测试集确认；Known F1 和 Accuracy 只用于排除明显崩坏，测试 OOS 不参与选择。",clinc150|stackoverflow|banking77,0.50,42,frozen_minilm|last2_minilm_plus_projection|lora_minilm_plus_projection,1|2|3|4|5,mahalanobis_diag,complete,15,15,0,2026-09-01,2026-09-01,analysis_only,analysis_only,results/analysis/historical_archive_tuned_full_pipeline/MANIFEST.json,"验证选择的 Partial 候选接入 full pipeline 后 OOS F1 为 CLINC 91.36%、StackOverflow 91.85%、标准 Banking77 85.62%；相对论文 KIR=.50 Ours 为 -0.60/+2.14/-2.61pp。","保留 CLINC/SO tuned Partial 候选作为后续多 seed 确认入口；标准 Banking77 与论文历史 banking77_oos 任务不同，不能用该差距判断 pipeline 有 bug。",repeat_only_for_confirmation,,"包含11个表示×数据集 workpoint 搜索单元和4个候选全链路确认单元；选择使用 validation OOS labels，test_used_for_selection=false；Gate replay/full pipeline 最大差异为0；不复制或提交 raw prediction、embedding 或 checkpoint。"
historical_oos_visual_geometry_3d_v1,ANALYSIS_HISTORICAL_OOS_VISUAL_GEOMETRY_3D_V1,historical_v19_paper_main,historical_oos_3d_boundary_visualization,"3D 半透明单位球和真实高维判决标记能否消除二维 PCA 局部边界图对 OOS 错误的误读？","共同 PCA-3D 的局部白化坐标、半透明单位球、accepted/rejected 显式标记应能把投影形状与真实 384 维 Gate decision 分开。",stackoverflow,0.50,42,frozen_minilm|trainable_minilm,1,mahalanobis_diag,complete,1,1,0,2026-09-10,2026-09-10,analysis_only,analysis_only,results/analysis/historical_oos_visual_explanation/local_boundary_geometry_3d_summary.csv,"StackOverflow 局部 cohort 的 Frozen/Trainable 真实 384 维 accepted/rejected 为 361/2445 与 27/2779，Trainable 修复 Frozen 误接收 349 个；主图改为各自局部白化坐标中的半透明 score=1 单位球。","单位球面板使用各自局部坐标，不能当作原始语义空间的直接位移；最终判决仍以 384 维 score 为准。",do_not_repeat,historical_oos_visual_explanation_v1,"只读取既有 H1 v19 embedding/checkpoint/prediction，未训练、未改阈值、未导出 raw embedding/text、未修改 fulltex.tex。"
cross_method_oos_mechanism_v1,ANALYSIS_CROSS_METHOD_OOS_MECHANISM_V1,protocol_v2_textoir_v1,layered_cross_method_oos_mechanism,"在明确 backbone、监督和系统层级后，S2C 相对 TextOIR、MOGB、ADB/DA-ADB 和 DCLOOS 的 OOS 差异来自哪里？","同协议 MiniLM fair、TextOIR native BERT、外部 DA-ADB 和 DCLOOS 监督状态分层可把 OOS F1、coverage、错误预算和证据缺口放到可读图中。",clinc150|banking77|stackoverflow|oos,0.25|0.50|0.75,13|42|87|100|123|888,trainable_minilm|frozen_minilm|mogb_minilm|textoir_bert|adb_bert|da_adb_bert|dcloos_bert,1|2|adaptive,mahalanobis_diag|euclidean|native,complete,9,9,0,2026-09-03,2026-09-03,analysis_only,analysis_only,results/analysis/cross_method_oos_mechanism/MANIFEST.json,"生成9张跨方法 OOS 图：fair OOS/coverage、precision/recall、TextOIR KIR、ADB frontier、MOGB component bridge、error budget、ball risk、same-sample transition 和证据状态。","保持 TextOIR/BERT、MOGB component、DA-ADB external 和 DCLOOS reduced 的合同隔离；DCLOOS reduced 不进入公平排名。",do_not_repeat,,"只读取已完成汇总与状态文件；无训练、无 test OOS 选择、无 raw text/embedding/逐样本公共导出；标准 banking77 与历史 banking77_oos 不合并。"
historical_trainable_parameter_full_pipeline_v1,EXPERIMENT_HISTORICAL_TRAINABLE_PARAMETER_FULL_PIPELINE_V1,historical_v19_paper_main,h1_trainable_gate_parameter_search,"在历史论文主线 H1 协议下，训练后的 MiniLM Gate 的边界参数能否改善真实 full pipeline 的 OOS F1？","在固定 H1 数据、KIR、Router/Expert 和 Trainable Gate checkpoint 下，validation-selected 的 K/lambda/threshold/acceptance work-point 应能改善 OOS F1，同时保持 Known F1 与 Accuracy 不明显下降。",clinc150|stackoverflow|banking77_oos,0.50,13|42|87,trainable_minilm_last2_projection,1|2|3,mahalanobis_diag,complete,2268,2268,0,2026-09-03,2026-09-03,analysis_only,analysis_only,results/analysis/historical_trainable_parameter_full_pipeline/MANIFEST.json,"完成3个数据集×3个seed、每个252个候选的测试 full-pipeline confirmation；validation-selected OOS F1 为 CLINC150 91.04±0.81、StackOverflow 89.15±1.54、BANKING77-OOS 91.53±0.05，相对 fulltex.tex Ours 为 -0.92/-0.56/+3.30 pp。","保留全部候选和BANKING77-OOS论文超越候选；CLINC150/StackOverflow当前网格未超过论文均值，不改变协议或伪造论文复现。",do_not_repeat,,"直接 selected pipeline 与固定下游 replay 的9个核验单元最大绝对差为0；实验使用CUDA；test未参与选参；未重新训练MiniLM、未覆盖历史artifact、未修改fulltex.tex、未保存raw prediction。"
historical_trainable_adaptive_centers,EXPERIMENT_HISTORICAL_TRAINABLE_ADAPTIVE_CENTERS,historical_v19_paper_main,h1_train_only_adaptive_centers,Can adaptive per-intent centers improve validation-selected OOS F1?,Train-only dispersion and multimodality rankings split only intents needing extra centers.,clinc150|stackoverflow|banking77_oos,0.50,13|42|87,trainable_minilm_last2_projection,1|2|3|adaptive,mahalanobis_diag,running,9,0,0,2026-09-06,,analysis_only,analysis_only,results/analysis/historical_trainable_adaptive_centers/MANIFEST.json,Pending validation search and test confirmation,Only validation OOS F1 selects configurations; no Known or Accuracy guard.,do_not_repeat,,"New adaptive assignments; explicitly required fixed controls rerun under changed OOS-only objective. H1 controlled, not H0. Fixed downstream, test confirmation only."
